Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
13881.97,13882.025,13882.52,0.5500000000010914,76.88726317164875,17.309823652470367,2.401671290796122,0.2390698351689746,12.13401677689523,6.0,0.0990990990990991,6,5
13903.555,13904.15,13904.215,0.6599999999998545,53.1536341435889,13.128001677506099,2.0723786232936954,0.23824687327520683,12.137899955532296,7.0,0.8947368421052632,6,5
13974.43,13974.84,13975.05,0.6199999999989814,65.9342258619358,14.073919164823602,2.3394514094985364,0.3424606452334479,12.146304098790845,8.0,0.656,6,5
14104.02,14104.365,14104.715,0.694999999999709,55.92343427620179,13.455365890332413,2.235569900185192,0.2926485049796628,11.996544807586634,9.0,0.4928571428571429,6,5
14112.465,14112.725,14113.0,0.5349999999998545,90.68085098819469,18.98832528332505,2.549338499245539,0.29058561245154624,12.426983473048145,7.0,0.48148148148148145,6,5
14301.635,14301.84,14302.235,0.6000000000003638,57.07262925549977,14.908353573728856,2.2994702390763138,0.2190249668090622,12.419602979030813,7.0,0.33884297520661155,6,5
14328.52,14328.805,14329.065,0.5450000000000728,56.113987784679594,13.50262814721663,2.1845957147651767,0.26549053248596843,12.051373238263878,7.0,0.5181818181818182,6,5
14359.555,14359.82,14360.185,0.6299999999991996,80.90027578573094,19.861786430563868,2.53779881009124,0.25263548878129355,12.054909499007397,8.0,0.41732283464566927,6,5
14572.18,14572.39,14572.895,0.7150000000001455,70.13701090134097,14.417309239477783,2.243379563916416,0.2622012892846554,11.980330813943834,9.0,0.2916666666666667,6,5
15029.585,15030.119999999999,15030.61,1.0250000000014552,74.3460168206197,15.134448056423926,2.305485810127485,0.3383583423262939,12.23126742264039,11.0,0.5194174757281553,6,5
16372.445,16372.805,16373.075,0.6300000000010186,56.415173858941245,13.893802073377165,2.344816105537563,0.27999747693464205,13.515256806847454,7.0,0.5669291338582677,6,5
17026.565,17026.87,17027.165,0.6000000000021828,52.950984115076366,11.193411308089136,2.1243083059718635,0.32272990514928457,12.702090816184464,7.0,0.5041322314049587,6,5
17379.885,17380.535,17381.215,1.3300000000017462,91.11914350768363,19.952881084438665,2.447379904786427,0.4060101029977541,12.660292594060618,17.0,0.4868913857677903,6,5
8594.34,8594.57,8594.895,0.555000000000291,54.49863396668864,12.475480791492854,2.1144255416048727,0.234332736500798,11.939323056201884,6.0,0.4107142857142857,7,6
10846.505,10846.904999999999,10847.32,0.8150000000005093,121.58587691672345,22.323847743405597,2.7911161492570633,0.42676775504591663,12.269001757513365,10.0,0.4878048780487805,7,6
11014.015,11014.15,11014.57,0.555000000000291,66.4894824501225,17.370727350744918,2.43274158950769,0.24150433300141866,14.575967888896809,7.0,0.24107142857142858,7,6
11038.63,11038.705,11039.19,0.5600000000013097,70.25593690789923,15.849103823303272,2.2200789163541734,0.23051950955846714,13.263013602080001,7.0,0.13274336283185842,7,6
11172.125,11172.535,11172.735,0.6100000000005821,75.52654858440309,18.235811590440225,2.5398322929220853,0.28252996135068964,13.078620438879824,8.0,0.6666666666666666,7,6
11638.105,11638.34,11638.67,0.5650000000005093,42.68724290903259,11.283043367450045,2.2258054056052945,0.29089166360050456,12.173584485651457,6.0,0.41228070175438597,7,6
12963.6,12964.26,12964.535,0.9349999999994907,58.99130670055082,14.388496675926561,2.1814466499179943,0.30253782838174165,12.078357935294832,11.0,0.7021276595744681,7,6
13031.77,13032.035,13032.795,1.0249999999996362,66.79499172536768,15.895896465651424,2.3309617918732317,0.3341740017958164,12.198821979535268,12.0,0.25728155339805825,7,6
13073.63,13073.974999999999,13074.335,0.7049999999999272,85.13576219278593,17.813867757710145,2.589372252549117,0.31601663839501504,12.20579331084432,9.0,0.4859154929577465,7,6
13098.43,13099.220000000001,13100.18,1.75,72.84787074334372,14.962285192215509,2.261579742966313,0.342669928675376,12.061205378496258,21.0,0.45014245014245013,7,6
13161.805,13162.055,13162.38,0.5749999999989086,65.24050897381376,15.286771039111224,2.249482711121469,0.24603796627288005,12.186710856235866,6.0,0.43103448275862066,7,6
13239.505,13239.695,13240.525,1.0200000000004366,93.20322399764211,16.61851453441436,2.37940661242348,0.3986527329004947,12.116267242219894,12.0,0.18536585365853658,7,6
13452.805,13453.115,13453.385,0.5799999999999272,84.9870910840315,19.60221682708074,2.4165807821180953,0.22633835228310614,11.95922519344251,7.0,0.5299145299145299,7,6
13530.035,13530.289999999999,13530.78,0.7450000000008004,75.71309843204881,15.630244462377089,2.350734247064937,0.30575239839671914,12.01856240966471,8.0,0.34,7,6
13881.955,13882.44,13882.585,0.6299999999991996,83.93491060891449,17.76080908252291,2.5002197532832877,0.26391909103290595,12.005595395727376,7.0,0.7637795275590551,7,6
13903.495,13904.075,13904.22,0.7249999999985448,53.689541004994936,14.718231722340606,2.2611095745663743,0.24703842225447936,12.15827004832584,8.0,0.7945205479452054,7,6
13974.43,13974.84,13975.06,0.6299999999991996,65.48148125410756,14.258979883612149,2.363045730289453,0.361822553492711,12.155374972719006,8.0,0.6456692913385826,7,6
14103.925,14104.365,14104.72,0.7950000000000728,66.83192634981833,15.04146998830855,2.298714041441856,0.34451505005861754,11.99912918475287,10.0,0.55,7,6
14112.37,14112.720000000001,14113.015,0.6449999999986176,96.69402303292851,18.663087469167284,2.5895161129104523,0.3439727189061068,12.436488159710107,8.0,0.5384615384615384,7,6
14301.54,14301.75,14302.585,1.0449999999982538,87.69933937420107,19.926736906971303,2.462068624239253,0.29505589437139634,12.430279497820358,12.0,0.2,7,6
14328.495,14329.220000000001,14329.5,1.0049999999991996,78.94687685497257,15.312683464262852,2.1771576412653078,0.31910782904741497,11.903856115009773,12.0,0.7178217821782178,7,6
14572.19,14572.880000000001,14572.975,0.7849999999998545,76.75660216774244,15.151943261480113,2.3579673996718222,0.27330186061433004,12.01460725830908,9.0,0.8734177215189873,7,6
14605.945,14606.265,14606.54,0.5950000000011642,71.227336894522,16.242230630031475,2.4784204023390517,0.2503433275004505,12.092842464616833,7.0,0.5333333333333333,7,6
14836.595,14837.005,14837.18,0.5850000000009459,77.76030210508222,17.214241688030118,2.538295647923302,0.3278652147245954,12.072369672709165,7.0,0.6949152542372882,7,6
14847.64,14847.779999999999,14848.63,0.9899999999997817,69.0304057790904,15.958547946035056,2.2305831555631994,0.27948211356977126,12.18859504122961,12.0,0.1407035175879397,7,6
15029.5,15029.565,15030.605,1.1049999999995634,76.97788016327064,16.427576399555353,2.4415037184985815,0.3808254376128799,12.303826998909908,12.0,0.05855855855855856,7,6
15069.485,15069.91,15070.005,0.5199999999986176,67.087931352791,14.841522628733145,2.413445634430898,0.27104912506696843,12.749204013353516,7.0,0.8095238095238095,7,6
16372.475,16372.805,16373.095,0.6199999999989814,70.05532408239219,16.33562440401937,2.474135980363207,0.2782586534410627,13.617151438810943,8.0,0.528,7,6
17167.65,17168.27,17168.56,0.9099999999998545,74.33501788164753,15.179281096143184,2.166840695229372,0.2824427431725958,12.370464995913396,11.0,0.6775956284153005,7,6
17379.81,17380.370000000003,17381.375,1.5649999999986903,110.36453448686166,22.046838847174214,2.5338828034939396,0.39582229894534304,12.68349369981078,20.0,0.35668789808917195,7,6
17565.635,17565.969999999998,17566.355,0.7200000000011642,84.85261989505965,17.509722188760332,2.372914686164791,0.25200030895858144,12.362996655162956,9.0,0.46206896551724136,7,6
8045.6,8045.885,8046.115,0.5149999999994179,41.28926134378731,9.82998208697702,1.946698236210315,0.2151476607992368,11.996669911628302,6.0,0.5480769230769231,8,7
8426.63,8426.765,8427.25,0.6200000000008004,48.88709179922206,11.187887290050938,1.9082254722941,0.257754646052337,11.991082773793085,7.0,0.216,8,7
8594.235,8594.57,8594.925,0.6899999999986903,75.55739308811856,15.26478971991218,2.252498133396656,0.24503400468475284,11.980932091638946,9.0,0.48201438848920863,8,7
9424.9,9425.109999999999,9425.755,0.8549999999995634,69.09107850681103,15.09302066113296,2.116233691812436,0.30679473944960334,11.999984997971946,9.0,0.2441860465116279,8,7
10846.49,10846.905,10847.495,1.0050000000010186,121.31324475694046,21.564007414570906,2.778130547092167,0.47146654525085974,12.185164922451431,12.0,0.41089108910891087,8,7
11014.08,11014.15,11014.62,0.5400000000008731,65.29256263642839,17.90639668776896,2.4389753774776466,0.24200410669556544,14.303101272520761,6.0,0.12844036697247707,8,7
11038.55,11038.705,11039.19,0.6400000000012369,94.90021639393193,18.181402209321867,2.3194644930669384,0.2497682770383992,13.32934568328536,9.0,0.24031007751937986,8,7
11126.26,11126.595,11126.78,0.5200000000004366,43.66261825742647,11.089791857839213,2.151123693349682,0.30010963285654885,12.445984474183945,7.0,0.638095238095238,8,7
11172.175,11172.535,11172.72,0.5450000000000728,72.50317281923441,18.4125998214394,2.594644453879304,0.26527001820093865,13.223376351486932,7.0,0.6545454545454545,8,7
11209.985,11210.53,11210.585,0.5999999999985448,81.69028074481008,18.62985973459092,2.501912328382294,0.2683287169216202,12.675693879620361,7.0,0.9008264462809917,8,7
11310.165,11310.380000000001,11310.73,0.5649999999986903,73.13331056710544,15.475547044038695,2.4552637415359015,0.2814309034350145,12.033813810716671,7.0,0.37719298245614036,8,7
11638.075,11638.34,11638.77,0.694999999999709,43.40652978121211,11.322411407127376,2.243904828723559,0.32811330327085797,12.126112131743646,9.0,0.37857142857142856,8,7
11742.6,11742.83,11743.12,0.5200000000004366,61.850087578415696,16.440432616641868,2.604806647535225,0.37073276027273,12.370414203345103,6.0,0.4380952380952381,8,7
12906.195,12906.64,12907.11,0.9150000000008731,66.18910920496324,13.205475007914313,2.0915279145486463,0.2938481918786884,12.209555673109522,11.0,0.483695652173913,8,7
12963.535,12963.865,12964.565,1.0300000000006548,63.561264657021816,15.024331709257122,2.2715551840105626,0.37102954014906064,12.042821223938091,12.0,0.3188405797101449,8,7
13031.755,13032.039999999999,13032.495,0.7400000000016007,67.30496972846319,15.349311462348101,2.3201189531402338,0.27939545837163465,12.214314427460124,8.0,0.3825503355704698,8,7
13073.61,13073.975,13074.355,0.7449999999989814,75.60514227155147,17.14742879517383,2.6334770358575006,0.3644369874884771,12.182954572030535,9.0,0.4866666666666667,8,7
13098.41,13098.55,13099.44,1.0300000000006548,75.44976198525038,15.543444075448122,2.262221579405372,0.3789886338856754,12.132096605897658,12.0,0.13526570048309178,8,7
13184.105,13184.355,13184.625,0.5200000000004366,60.117441465482884,12.50659934628152,2.2204720382167387,0.2678993428429123,12.16599745655728,6.0,0.47619047619047616,8,7
13239.32,13239.695,13240.485,1.1650000000008731,93.2818319937191,16.957135055810436,2.4197910992229748,0.38975073251237,12.202302719974153,14.0,0.32051282051282054,8,7
13530.075,13530.29,13530.88,0.804999999998472,76.63949680559772,14.907334126591964,2.356659711250969,0.29377602845999107,11.8755250732444,10.0,0.2654320987654321,8,7
13820.38,13820.515,13820.92,0.5400000000008731,38.2117271366539,8.709916813600273,1.8841020319757364,0.23697814345233234,12.515453385052771,6.0,0.24770642201834864,8,7
13881.925,13882.435,13882.6,0.6750000000010914,77.42552537557644,17.146634324656496,2.5325030253480363,0.2738668056517198,11.918323785057567,8.0,0.75,8,7
13903.425,13903.994999999999,13904.25,0.8250000000007276,63.52192925796897,15.215795606635565,2.312039635569651,0.264006300262312,12.156264290635697,9.0,0.6867469879518072,8,7
13974.46,13974.839999999998,13975.075,0.6150000000016007,67.29366448421814,13.643962493172127,2.365608369937243,0.3606154638476342,12.174649934900273,7.0,0.6129032258064516,8,7
14103.815,14104.365,14104.735,0.9200000000000728,60.71252625163402,14.087297061821166,2.280550307209298,0.41011046580227273,12.01365836797981,11.0,0.5945945945945946,8,7
14112.305,14112.720000000001,14113.03,0.7250000000003638,87.94513499573793,17.49352184696454,2.547191937241496,0.3880745156646518,12.328276708168245,9.0,0.5684931506849316,8,7
14220.33,14220.7,14220.94,0.6100000000005821,90.86016703683033,21.069555095472072,2.5143548383007586,0.2407928092252061,11.972157224430031,7.0,0.6016260162601627,8,7
14255.705,14255.85,14256.385,0.680000000000291,72.28045963882273,14.978247675326786,2.2237774020268857,0.23300841111793502,12.130022035325657,8.0,0.2116788321167883,8,7
14301.53,14301.745,14302.515,0.9849999999987631,86.33197439712204,20.009877701256865,2.5489191113330723,0.35785776016735527,12.512578715203299,12.0,0.21717171717171718,8,7
14328.425,14329.215,14329.56,1.1350000000002183,82.10106966067127,14.862624901656774,2.2784454828369594,0.3634809800148671,11.846822694328278,14.0,0.6929824561403509,8,7
14565.055,14565.18,14565.56,0.5049999999991996,64.16054095816409,13.831496799946718,2.2809741363041884,0.25307000841903765,12.15971486909772,6.0,0.24509803921568626,8,7
14572.2,14572.875,14573.04,0.8400000000001455,73.71916605847801,14.573904579271689,2.3384908200683006,0.27494454158994536,12.021786983222592,10.0,0.7988165680473372,8,7
14576.94,14577.675000000001,14578.055,1.1149999999997817,82.62706019409886,17.889763567884444,2.3735438813677625,0.30984702696194716,12.151464471275979,12.0,0.65625,8,7
14605.875,14606.265,14606.75,0.875,68.48104642681787,15.403683431987282,2.448352410812137,0.306241959253692,11.98364816442183,10.0,0.4431818181818182,8,7
14701.15,14701.44,14701.74,0.5900000000001455,76.2406604361236,18.96634143581462,2.6687943832709737,0.28108628356906057,12.006999272869407,7.0,0.48739495798319327,8,7
14836.39,14837.0,14837.29,0.9000000000014552,88.1789546457467,19.56378237945073,2.4463975290165467,0.2985818761930493,11.884302017226924,11.0,0.6740331491712708,8,7
14847.25,14847.775,14848.68,1.430000000000291,72.25228068757147,15.653846910879125,2.245445349403224,0.3431092383769417,12.037234781332085,17.0,0.36585365853658536,8,7
15029.36,15029.565,15030.57,1.2099999999991269,83.53933993103144,18.928290849407425,2.4822113434852815,0.34725831897760523,12.26957237367444,15.0,0.16872427983539096,8,7
15069.465,15069.91,15070.05,0.5849999999991269,65.54334149923619,14.501756177419129,2.4195601051533187,0.2979769802552311,12.751493669071504,7.0,0.7542372881355932,8,7
16372.505,16372.804999999998,16373.075,0.570000000001528,87.32572763851573,17.509630916861312,2.512663315326573,0.26648893434399445,13.746805481104198,8.0,0.5217391304347826,8,7
16539.46,16539.605,16540.13,0.6700000000018917,72.00866071148151,15.10617390750187,2.1130400741022286,0.23631642373815806,12.661721447881625,8.0,0.21481481481481482,8,7
17167.615,17167.960000000003,17168.57,0.9549999999981083,88.26303729558506,16.295994552283975,2.168048980414587,0.2852310814845458,12.290958315656052,12.0,0.359375,8,7
17218.655,17219.02,17219.5,0.8450000000011642,81.80525194611283,20.002846955887396,2.2850663185820883,0.22691648921982302,12.515448784284018,10.0,0.4294117647058823,8,7
17379.795,17380.37,17381.495,1.7000000000007276,113.45179641716169,21.27667743498885,2.5106161275169745,0.3522948804762098,12.655213830607282,22.0,0.33724340175953077,8,7
17565.565,17565.969999999998,17566.355,0.7900000000008731,81.95196243533111,17.554563132433092,2.3523190839870325,0.25953220709824987,12.300407063166539,10.0,0.5094339622641509,8,7
2954.86,2955.295,2955.915,1.0549999999998363,64.3562931518324,12.990104402391346,2.1747158473281694,0.3212285381377752,12.079150811367137,13.0,0.41037735849056606,9,8
3513.455,3513.77,3513.99,0.5349999999998545,40.68101271212173,10.068223301977945,2.010861091918935,0.2664420476620756,12.043727947707383,6.0,0.5833333333333334,9,8
3612.465,3612.9900000000002,3613.28,0.8150000000000546,44.60654902028493,8.433036475359962,1.873387240818985,0.2913587544856059,12.085925794105151,10.0,0.6402439024390244,9,8
6584.365,6584.78,6584.975,0.6100000000005821,33.67407788729051,9.471770371718645,1.8468291460830555,0.21780419297136644,11.729940739933083,7.0,0.6747967479674797,9,8
6982.53,6982.715,6983.25,0.7200000000002547,43.05947606625527,9.506640677361444,1.854255991455418,0.24347181206173588,11.938636299123278,9.0,0.25517241379310346,9,8
7065.51,7066.275000000001,7066.605,1.0949999999993452,55.809854789510155,12.617682640704142,2.0890948444165476,0.26568733100851916,12.019014091687058,13.0,0.6954545454545454,9,8
8223.91,8224.095,8224.725,0.8150000000005093,38.319746646872964,9.006927776115418,1.934653952465398,0.3486946601283762,12.242721219788944,10.0,0.22560975609756098,9,8
8334.84,8335.29,8335.695,0.8549999999995634,60.05485916665593,12.632609242476628,2.080263914944117,0.2750447594773776,12.163725803010834,10.0,0.5232558139534884,9,8
8426.59,8426.765,8427.425,0.8349999999991269,48.781816250488845,11.243121394671888,1.8854949287424265,0.253957215358067,12.12635844617334,9.0,0.20833333333333334,9,8
8724.995,8725.240000000002,8725.53,0.5349999999998545,44.49942914519653,10.792261509682117,2.1938329333947912,0.24772206101098193,11.896336290829975,6.0,0.4537037037037037,9,8
8755.985,8756.275000000001,8756.54,0.555000000000291,41.58197533626911,10.55873826996254,1.9413488923810707,0.26765550102875874,12.103755463603244,7.0,0.5178571428571429,9,8
8952.755,8952.964999999998,8953.38,0.625,41.11014113124072,10.240415690942818,2.0451169303380015,0.2559039421404761,12.155061300048288,8.0,0.3333333333333333,9,8
8996.185,8996.484999999999,8996.75,0.5650000000005093,29.058134635394673,6.809497460539004,1.6368368923348147,0.33026827575025175,12.434240474102413,7.0,0.5263157894736842,9,8
9424.965,9425.11,9425.855,0.8899999999994179,66.48963813973853,13.439412611661597,2.2254057672480108,0.31647675892607335,12.009854887085485,9.0,0.16201117318435754,9,8
9525.605,9525.97,9526.16,0.555000000000291,42.149184372197226,9.217579089647623,2.0056082787592766,0.2232075066882866,11.884655917005652,7.0,0.6517857142857143,9,8
10815.76,10815.98,10816.355,0.5949999999993452,33.701964672384534,8.875234693704419,1.9403654097294867,0.26101554422377593,12.336641784367863,7.0,0.36666666666666664,9,8
10846.46,10846.904999999999,10847.64,1.180000000000291,104.117233335165,19.30885653441442,2.6630310601173743,0.4964311594214998,12.179931297518323,14.0,0.3755274261603376,9,8
10892.745,10892.915,10893.25,0.5049999999991996,54.108911778576456,11.778189236534244,2.116912502759235,0.22980251134962448,12.41924254653523,7.0,0.3333333333333333,9,8
11038.495,11038.705,11039.095,0.5999999999985448,94.38118545734889,17.360684330392935,2.354392773762177,0.23718453041589482,13.505411103625256,8.0,0.34710743801652894,9,8
11126.26,11126.515,11126.775,0.5149999999994179,48.025559429201564,11.955278924338105,2.2081861037673685,0.3318450153723321,12.473983065669687,7.0,0.49038461538461536,9,8
11209.94,11210.36,11210.495,0.555000000000291,65.1642947878181,15.175413821017024,2.4029095195604375,0.2694490210953645,12.658331928475567,7.0,0.75,9,8
11617.305,11617.755000000001,11618.655,1.3500000000003638,104.4439748875647,19.8837551031831,2.1428933334479248,0.22971535445832442,12.626266639103498,16.0,0.33210332103321033,9,8
11638.055,11638.34,11638.735,0.680000000000291,48.79509589841591,11.977113071748457,2.1634609310745363,0.31420264012977683,12.087970475783758,8.0,0.41605839416058393,9,8
11742.29,11742.915,11743.12,0.8299999999999272,79.1834630891626,18.65669608937102,2.4511430060704713,0.3306644207118814,12.407518769782676,10.0,0.7485029940119761,9,8
12627.485,12627.575,12628.1,0.6149999999997817,44.47607299668366,10.47903300467886,2.179514553518443,0.31789806890129857,12.18112872005285,8.0,0.14516129032258066,9,8
12751.315,12751.575,12751.83,0.5149999999994179,37.36707426985336,9.501801279457434,2.0795554287431686,0.2814108248904701,12.37585292649379,7.0,0.5,9,8
12763.58,12764.09,12764.255,0.6749999999992724,64.73493544929708,14.345095775583939,2.264247590150375,0.22710414513803556,12.331487345966496,7.0,0.75,9,8
12906.11,12906.32,12907.075,0.9650000000001455,61.993451855771916,13.876897826512582,2.2056016737692095,0.34158245385166985,12.186667400942216,12.0,0.21649484536082475,9,8
12926.89,12927.394999999999,12927.5,0.6100000000005821,45.895770783363304,9.378859902885585,1.9870092136937736,0.26300790616293535,12.284453243879891,8.0,0.8211382113821138,9,8
12963.365,12963.865,12964.54,1.1750000000010914,75.52957216644205,15.254215482783678,2.24631908091401,0.402502589892697,12.086390722895333,15.0,0.423728813559322,9,8
13031.62,13032.085000000001,13032.3,0.679999999998472,56.83856359043788,12.942572807185684,2.2243160252379277,0.25202194282622586,12.252570134576427,8.0,0.6788321167883211,9,8
13073.58,13074.14,13074.38,0.7999999999992724,59.94354427551521,14.54246844979429,2.539092554793366,0.41299443707396627,12.201169985426194,9.0,0.6956521739130435,9,8
13098.475,13098.550000000001,13099.405,0.930000000000291,75.8279547294911,16.359200505413778,2.32406640161221,0.3233742789789488,12.141401863534238,11.0,0.08021390374331551,9,8
13165.465,13165.575,13165.995,0.5300000000006548,40.81485686066192,11.913214821874426,2.1195516010607576,0.24561380081915268,11.926818339489461,6.0,0.205607476635514,9,8
13238.53,13239.69,13240.315,1.7849999999998545,85.99527683878634,16.610220599649242,2.256081816530953,0.3357016984108327,12.12122236503993,22.0,0.6480446927374302,9,8
13357.885,13358.1,13358.46,0.5749999999989086,40.829102765553166,7.699988058708163,1.7513894854206087,0.2532437250949111,11.850057274830078,7.0,0.3706896551724138,9,8
13430.42,13430.665,13431.08,0.6599999999998545,36.92586315755004,9.35826718005156,1.8566894376833296,0.33319583979794,12.274429480700238,9.0,0.3684210526315789,9,8
13530.11,13530.285,13530.915,0.805000000000291,65.47189049517968,13.435167832766057,2.2838122287995946,0.2821851163890271,11.7920194993151,10.0,0.21604938271604937,9,8
13666.785,13667.555,13668.135,1.3500000000003638,45.07328909963605,11.080216410167733,2.0394051047608577,0.3709021839890439,12.316403734539133,17.0,0.5682656826568265,9,8
13692.89,13693.38,13693.82,0.930000000000291,65.0096022699125,15.587270802644815,2.162405968550115,0.2303468030697984,12.256808433420291,11.0,0.5240641711229946,9,8
13724.135,13724.76,13725.085,0.9499999999989086,51.61182945609194,12.253684618434145,2.192207143973533,0.3220864440265823,11.982486956000134,11.0,0.6544502617801047,9,8
13742.25,13742.615,13742.885,0.6350000000002183,49.62557819830316,11.291963008610592,2.189851985052126,0.27081612966540014,11.903380738714752,8.0,0.5703125,9,8
13779.295,13779.58,13779.87,0.5750000000007276,54.459293782793004,13.69951404384968,2.245987571586447,0.2503102291003371,12.278147131548923,7.0,0.49137931034482757,9,8
13797.535,13797.975,13798.22,0.6849999999994907,47.438103158214474,10.755476269424024,2.2182456703181925,0.2988870071281363,12.181692213640167,8.0,0.6376811594202898,9,8
13820.265,13820.435,13820.815,0.5500000000010914,27.47313183914018,6.990032958403775,1.7166137222986984,0.2542878746617156,12.099097266992285,6.0,0.3063063063063063,9,8
